hcp_id,specialty,practice_type,region,base_sales,engagement_score,innovation_score,calls,treatment,sales
2853,Cardiology,Academic,Urban,118.25031728836174,0.5616633369429792,0.11875558426644217,1,0,118.27266878312682
2854,Cardiology,Hospital,Semi-Urban,133.9957346204248,0.7317196171082654,0.28325347177194604,2,0,143.8857412047398
2855,Neurology,Academic,Urban,112.81973222370468,0.831332983608313,0.7336606390130649,3,1,114.86504595404301
2856,Neurology,Academic,Semi-Urban,82.81627404279097,0.646260944632236,0.8077302795825284,3,1,92.73909120149123
2857,Neurology,Academic,Urban,85.45974263126176,0.5639072208060012,0.35397412204966516,5,1,93.91762778053926
2858,Neurology,Academic,Urban,86.01936478141168,0.37376925481270185,0.1599293996795209,6,1,84.31834764628798
2859,Neurology,Academic,Semi-Urban,106.15037762501218,0.13787821923194754,0.648344476009238,5,1,112.80350028100214
2860,Cardiology,Academic,Semi-Urban,90.40355896751092,0.958577681644864,0.7019686032434781,1,0,77.98653255746542
2861,Neurology,Hospital,Rural,39.10675669853761,0.4618422923253076,0.5036078538950279,2,0,44.862884756769574
2862,Neurology,Academic,Rural,76.43421972143125,0.5662122444973933,0.14494106764001558,1,0,72.40127558361918
2863,Cardiology,Private,Semi-Urban,91.11501756961742,0.7510731394364172,0.8444867443226121,3,1,105.43966246856907
2864,Neurology,Hospital,Rural,72.75035020156912,0.06841048497982916,0.6452659590665166,5,1,76.06239737894747
2865,Cardiology,Private,Semi-Urban,75.72941103818397,0.8550110090037315,0.8691642488308352,1,0,80.63567988343493
2866,Cardiology,Academic,Rural,141.0194126098139,0.7970257433424074,0.9329690744900826,2,0,138.10148142441372
2867,Endocrinology,Private,Urban,99.82756211671207,0.7744285819098411,0.8056978554380688,3,1,120.08268778466262
2868,Endocrinology,Academic,Rural,92.27770581243016,0.021982706734408386,0.9586574145163348,3,1,98.1375508026767
2869,Endocrinology,Academic,Urban,113.34686855450741,0.5265188514104142,0.9542577457458638,1,0,125.14428213418036
2870,Endocrinology,Hospital,Urban,122.9213884530077,0.054268370732436844,0.6193445553903361,2,0,122.99381899905272
2871,Neurology,Hospital,Rural,144.81231328910172,0.5508725788472912,0.7281741018955056,6,1,148.4881485669364
2872,Endocrinology,Academic,Semi-Urban,134.10746036060218,0.7184483262555225,0.6994085353068685,2,0,137.56204707213797
2873,Cardiology,Hospital,Urban,108.69617659250008,0.12185025025842289,0.6211361950221567,2,0,114.86497639716431
2874,Neurology,Private,Urban,69.34384199313588,0.6948831054772886,0.019355175830852223,2,0,74.00555171291366
2875,Endocrinology,Hospital,Rural,79.95035237186022,0.4495328459853072,0.35590668208563614,4,1,85.94136008987124
2876,Cardiology,Hospital,Semi-Urban,91.96283106650372,0.81155293067782,0.10007831371148035,1,0,92.2649513731306
2877,Neurology,Private,Semi-Urban,110.13126410138798,0.533588939380301,0.30025911013217765,4,1,117.59362488117932
2878,Neurology,Hospital,Rural,101.88633042556862,0.33612153583464877,0.06856480692609745,6,1,105.38438189054973
2879,Endocrinology,Academic,Semi-Urban,70.53946522843103,0.3319915634237086,0.9200314966513318,5,1,75.49019364847486
2880,Neurology,Private,Rural,66.96497944658964,0.897486520007584,0.4513299156559526,2,0,66.23716281309983
2881,Cardiology,Academic,Rural,105.18016107167479,0.4528715845851323,0.1893644476753854,1,0,112.4560925163704
2882,Neurology,Private,Rural,102.40081100698842,0.40575389717642096,0.5847792310639519,3,1,100.0219777179133
2883,Cardiology,Academic,Urban,95.8024626477698,0.03987362229791558,0.1964509333726201,5,1,99.35555071506751
2884,Neurology,Academic,Urban,109.65852108080185,0.36432460511540166,0.8044403217904262,5,1,116.68719175990947
2885,Endocrinology,Hospital,Urban,124.93624921789188,0.8496270549444248,0.30591910974025105,2,0,136.16373976580908
2886,Cardiology,Academic,Rural,106.20137873331647,0.7609876565326091,0.31490063286493075,3,1,94.20937567737931
2887,Neurology,Hospital,Urban,81.16699290404807,0.22091320279659976,0.8699509439164191,5,1,76.50814630046911
2888,Neurology,Private,Urban,138.30439271339895,0.4130566232135032,0.5592028846502348,6,1,135.93138711218634
2889,Neurology,Academic,Urban,96.47383034753322,0.19657967608174887,0.8873021057555099,2,0,93.32941893913221
2890,Cardiology,Academic,Rural,100.99995265855054,0.9542168168347068,0.4128880298653581,6,1,110.68975081038525
2891,Cardiology,Private,Rural,86.92683923347406,0.5981178785355357,0.3439276965520779,1,0,80.30174474374569
2892,Cardiology,Private,Rural,78.51172902673434,0.7543547925485486,0.5062029972661082,3,1,81.88233125726282
2893,Endocrinology,Academic,Urban,80.1401129285654,0.713808649676779,0.06149167120290955,0,0,76.71333234139821
2894,Endocrinology,Private,Semi-Urban,75.74411505862884,0.8736893633900835,0.15420077120932119,2,0,74.30936283490284
2895,Cardiology,Hospital,Urban,39.80117839552169,0.9493277785454594,0.21952163572631733,2,0,46.800565266082515
2896,Neurology,Private,Urban,96.8748054895313,0.03244617377572445,0.8166772826864619,2,0,99.75275173471938
2897,Endocrinology,Private,Rural,122.04697710991526,0.9753011798999524,0.7337987569107608,0,0,118.99119520497966
2898,Cardiology,Academic,Rural,80.31375133146604,0.8705424631058796,0.1933072787839436,2,0,73.40967823487901
2899,Neurology,Hospital,Urban,151.1897577890545,0.3829474086980963,0.2767475643735259,3,1,154.4132769424701
2900,Endocrinology,Private,Urban,127.72755614561214,0.8370692425570705,0.9442618634671276,6,1,129.69729041301173
2901,Neurology,Hospital,Semi-Urban,99.63552331058557,0.7365579823309495,0.08580296222602413,6,1,100.93677074635485
2902,Neurology,Hospital,Semi-Urban,77.77836356577433,0.7931143766896918,0.5474550981480601,2,0,76.55376352397053
2903,Neurology,Hospital,Rural,68.05804237440753,0.22069103283905533,0.522006992014499,5,1,76.88743578674905
2904,Neurology,Academic,Semi-Urban,97.72632649621792,0.6485637019356654,0.7257078171576892,3,1,101.56160495185247
2905,Endocrinology,Private,Semi-Urban,101.36241293697599,0.02592589429929082,0.26143537635350256,6,1,100.69750920359654
2906,Endocrinology,Academic,Rural,95.91225771747115,0.8482291325528488,0.934772650797905,4,1,98.57020994771432
2907,Endocrinology,Private,Semi-Urban,121.38646240585284,0.9510429724757891,0.41058288162869494,4,1,122.50231564270888
2908,Cardiology,Private,Urban,129.9416419248044,0.6621234406352879,0.28571960723420486,3,1,135.9406608499871
2909,Endocrinology,Academic,Semi-Urban,109.45347783107046,0.5126696531760021,0.3368694168458648,2,0,109.49088542918386
2910,Neurology,Hospital,Rural,110.52931946509102,0.7257310893630712,0.3487223488002855,1,0,109.55418705721995
2911,Endocrinology,Hospital,Urban,93.68889475615407,0.32636128822461696,0.1989284136652799,5,1,87.0417566937342
2912,Neurology,Private,Semi-Urban,99.9016384986675,0.626387795812538,0.9280539198077606,3,1,101.2505751825964
2913,Cardiology,Academic,Urban,108.232669068147,0.7189729393064442,0.17487518460933416,2,0,110.91319146754458
2914,Neurology,Hospital,Urban,93.66523674467737,0.14268078148118757,0.8828326343393692,4,1,95.42438964896378
2915,Neurology,Hospital,Semi-Urban,113.21694341598898,0.14006800549659237,0.4049292199404274,4,1,114.57443363450975
2916,Neurology,Private,Semi-Urban,78.87648569524424,0.7161381777143069,0.2692764835107516,1,0,80.65992562473765
2917,Cardiology,Private,Rural,85.35595429400347,0.43178249416549597,0.19850895283866132,3,1,90.86844145126433
2918,Endocrinology,Academic,Rural,79.06173807312429,0.8892014984609,0.5043423299082701,4,1,87.72107599514077
2919,Endocrinology,Private,Urban,86.62755772049067,0.3119388821568376,0.6692585429895663,4,1,87.49918867847845
2920,Cardiology,Hospital,Rural,94.25431549419994,0.042430737248644546,0.8982210304604813,5,1,98.28152002674051
2921,Neurology,Hospital,Urban,120.58182273374648,0.6498760292315197,0.6524465837101344,4,1,126.4295134938969
2922,Endocrinology,Hospital,Urban,100.82864363913984,0.6842392266025806,0.4836624902727701,5,1,92.11977768540007
2923,Cardiology,Hospital,Rural,74.3138453642983,0.5535916089787103,0.03347606457822616,3,1,76.96504526271698
2924,Endocrinology,Academic,Rural,71.96079065519548,0.683332645694598,0.9154269056756196,2,0,75.52080352791288
2925,Cardiology,Academic,Rural,91.68004942164814,0.523754344474395,0.9023692429824397,4,1,94.29933535056938
2926,Neurology,Private,Semi-Urban,116.68802059955797,0.6926328160990456,0.37871696732082494,5,1,114.2810134918343
2927,Endocrinology,Private,Urban,128.05953889589279,0.043937406555194514,0.0290346626756125,1,0,135.20248523999254
2928,Cardiology,Private,Urban,68.18470006127615,0.3683973702210215,0.7333695515076037,6,1,67.00474875108024
2929,Endocrinology,Academic,Urban,107.44704928940118,0.21081691795368462,0.7916808768571322,8,1,109.82842952197231
2930,Endocrinology,Hospital,Rural,91.9625507704815,0.09932613861162731,0.5424658295553471,3,1,96.52797391867543
2931,Endocrinology,Private,Rural,93.51558430152967,0.2340926361660719,0.40287498526282073,1,0,88.96696396028237
2932,Endocrinology,Hospital,Rural,78.71516242180945,0.19131061803178817,0.851132837802999,2,0,70.83919335915286
2933,Cardiology,Private,Rural,95.5987350509418,0.9731313883615972,0.19251641668675679,6,1,100.8868062279401
2934,Neurology,Private,Rural,77.81641080226076,0.2865459177184627,0.4395581892158208,3,1,73.91579238242397
2935,Cardiology,Private,Semi-Urban,94.68298153031293,0.2309589701471595,0.024486110718690668,3,1,98.8709659152152
2936,Cardiology,Private,Rural,122.96515685169082,0.8348745062689928,0.16401052797748616,1,0,122.21765820883034
2937,Cardiology,Private,Urban,112.62475039978735,0.41911621726883896,0.9408312346780108,4,1,127.32361264261814
2938,Neurology,Hospital,Rural,138.27503221377958,0.4214654484493091,0.5780832503647575,6,1,143.14426536828256
2939,Endocrinology,Private,Urban,110.52714459403995,0.44359046638015176,0.8055923295278185,0,0,106.95464320252094
2940,Endocrinology,Hospital,Rural,103.49036138993615,0.4165345061206146,0.4865004141027135,4,1,111.12119805472648
2941,Endocrinology,Academic,Rural,111.05791215024769,0.32656545495884837,0.8348270980085402,3,1,121.58842918469693
2942,Neurology,Private,Urban,84.48403661169387,0.2863394425547898,0.5389505108413188,2,0,77.75959243057932
2943,Endocrinology,Hospital,Urban,58.27943302478511,0.8819596764854412,0.004537713410985633,3,1,61.1079655452873
2944,Neurology,Academic,Urban,115.92342302928144,0.1617073461353562,0.8996990070308282,3,1,120.63032920881842
2945,Endocrinology,Academic,Urban,64.09341830525865,0.18106235292293926,0.1485661198359126,0,0,68.93227662951716
2946,Endocrinology,Academic,Semi-Urban,122.43202110595163,0.5717191004250424,0.45055476130777083,3,1,121.27380326455594
2947,Cardiology,Hospital,Urban,115.01627486683633,0.34365857966273505,0.4766743288487246,6,1,120.03526654762533
2948,Neurology,Private,Rural,83.0095770857912,0.4215293648470272,0.04723627368971384,6,1,86.57418209513348
2949,Cardiology,Private,Rural,91.27820673755475,0.806546607890683,0.053070385439244916,5,1,92.75538625385882
2950,Cardiology,Hospital,Semi-Urban,99.76922787751732,0.9036310603771054,0.7625518094447068,2,0,113.13259009631679
2951,Cardiology,Private,Urban,81.55657365159324,0.7905536795565471,0.30045079005069486,1,0,75.618183883151
2952,Neurology,Hospital,Rural,110.8104037869794,0.23492826329075156,0.4096281662398841,0,0,109.59810167154633
2953,Neurology,Private,Semi-Urban,112.57339563164386,0.9799712896090502,0.5641125154652398,1,0,108.09755725105354
2954,Endocrinology,Academic,Rural,71.14077119706525,0.36317650081609587,0.3733861045473418,3,1,75.78907677014328
2955,Cardiology,Private,Semi-Urban,83.53781985768973,0.169067061164613,0.775037426543194,2,0,92.06986733219534
2956,Endocrinology,Hospital,Semi-Urban,99.26386308053944,0.49949670546804004,0.8844646536191675,2,0,106.42626133952432
2957,Cardiology,Hospital,Urban,122.8116066194078,0.7252857696349472,0.05971788411985823,1,0,109.67210274189348
2958,Neurology,Academic,Semi-Urban,113.04569991296057,0.08327088130807403,0.6354033839046087,5,1,124.3686252005254
2959,Neurology,Hospital,Rural,53.381633969480255,0.6342869146210478,0.3176600074571484,1,0,50.88231617600373
2960,Neurology,Private,Rural,94.16011644568346,0.8580779234265963,0.5832752784167924,2,0,90.66400864652711
2961,Cardiology,Private,Urban,109.45347234006887,0.2617814826920877,0.4839073181322985,4,1,111.40524051541982
2962,Neurology,Academic,Urban,84.0008036509409,0.6931232121767075,0.33367852101228224,2,0,82.57243145402153
2963,Cardiology,Hospital,Semi-Urban,82.45175289203013,0.39990862996044063,0.09481564633064243,4,1,82.43848717467779
2964,Endocrinology,Academic,Urban,85.06090634023396,0.41413514313958166,0.5594399115028976,4,1,83.42914266469947
2965,Cardiology,Private,Rural,93.84045749817764,0.2808140312089128,0.11279256642678037,2,0,95.44520944270218
2966,Endocrinology,Academic,Rural,80.41813158647159,0.6243937964398953,0.1561200881766951,2,0,86.50722681541434
2967,Cardiology,Hospital,Urban,113.19860739454774,0.36099925303015457,0.9821752549309101,7,1,117.92173551637332
2968,Endocrinology,Academic,Urban,82.7859706177602,0.8309030034615783,0.3167051903470788,5,1,84.36599068030642
2969,Neurology,Hospital,Urban,79.27682516036167,0.9629054230495309,0.5844361896214709,3,1,86.18191284978595
2970,Endocrinology,Hospital,Semi-Urban,92.02616199942146,0.9350876800409245,0.272231942019064,3,1,102.53098108084606
2971,Neurology,Private,Semi-Urban,129.57833108095167,0.16312837299298855,0.8655094386061468,4,1,135.03439455737097
2972,Neurology,Private,Rural,110.50559736981566,0.014190299994750522,0.2833401908733505,4,1,111.16480135513531
2973,Endocrinology,Private,Semi-Urban,111.77727668901474,0.4384683411221577,0.3668851516374889,4,1,118.09241990639374
2974,Cardiology,Hospital,Semi-Urban,105.72502542601552,0.7288837076721867,0.608387577810033,1,0,102.29120309770161
2975,Cardiology,Academic,Semi-Urban,81.06038110934041,0.977455268334961,0.8699867076445865,5,1,78.07799933815964
2976,Cardiology,Hospital,Semi-Urban,87.19868432798953,0.7834223015721056,0.8162141545310133,5,1,96.68763939733932
2977,Cardiology,Private,Rural,83.80008137893229,0.5805493218670399,0.26385988555696327,2,0,81.70709923961786
2978,Cardiology,Private,Urban,121.8312000377059,0.026352912229547387,0.8295549574955342,3,1,121.41394561806754
2979,Neurology,Academic,Rural,105.90673462565555,0.8255406915073545,0.7011953153909631,4,1,102.37853661415606
2980,Cardiology,Private,Semi-Urban,66.65388594609257,0.1771450339292111,0.9898284904110161,2,0,62.91639461265139
2981,Neurology,Private,Urban,129.05306156769387,0.05560651418679041,0.9354476679862513,3,1,130.1313810583207
2982,Neurology,Private,Urban,93.3609713777748,0.8503588473542644,0.5331367220453773,4,1,103.77956160374202
2983,Neurology,Academic,Urban,113.06756029040443,0.566250867872007,0.7499286191925413,2,0,121.83427262638453
2984,Endocrinology,Hospital,Rural,121.04675880092836,0.12855159786044934,0.5701797019872283,4,1,123.37674301054027
2985,Endocrinology,Private,Urban,48.758626330863926,0.38654266317408115,0.5949954421149724,3,1,53.63420383343376
2986,Neurology,Academic,Rural,109.0919541455989,0.08554166722556333,0.10150082997777876,3,1,104.1185425191683
2987,Endocrinology,Private,Rural,94.948478699146,0.638010806927802,0.0022457084776552616,1,0,95.57263627366729
2988,Cardiology,Academic,Semi-Urban,51.562160054366444,0.2824272663426748,0.04818637447488727,2,0,49.50852100451239
2989,Cardiology,Private,Semi-Urban,77.34945814948594,0.8660941313653747,0.9666306678944243,3,1,76.88849464109192
2990,Neurology,Academic,Urban,90.90782916730137,0.35779602881969197,0.1262682279229892,1,0,96.56601708580585
2991,Cardiology,Private,Urban,116.91302753534225,0.49463386301991774,0.04438970417518606,2,0,117.90787590384944
2992,Neurology,Hospital,Semi-Urban,96.47524099975945,0.06352339750597513,0.309644209707165,1,0,99.94137876717984
2993,Neurology,Private,Rural,102.96242628678206,0.27559261664396983,0.5881799399545282,1,0,101.00843465597994
2994,Cardiology,Academic,Rural,92.87743274320357,0.6767672716905974,0.9484606443029328,4,1,88.09569034291577
2995,Endocrinology,Private,Semi-Urban,121.75808548611644,0.7362627677776401,0.699887578551487,2,0,114.62600600958393
2996,Cardiology,Hospital,Rural,110.42062313228398,0.24282185501123366,0.2763529689001668,5,1,117.0977416658091
2997,Cardiology,Private,Semi-Urban,103.25710963568001,0.5038200987207079,0.9390580182371483,2,0,102.03212652486268
2998,Neurology,Academic,Semi-Urban,77.13733997607484,0.8175311052045051,0.03604107526520084,3,1,82.81818659048562
2999,Neurology,Academic,Urban,102.39678830262088,0.3799101608895553,0.9790540072667927,3,1,104.30815222957528
3000,Neurology,Hospital,Urban,155.6374361075849,0.13377126735678924,0.05864070082644901,7,1,154.79817678310283
3001,Neurology,Academic,Semi-Urban,115.9053457299863,0.43187038961246926,0.753849973057166,5,1,120.97302496652242
3002,Endocrinology,Private,Urban,85.21314432735029,0.6006286654320312,0.045297539173452916,3,1,80.62782988317865
3003,Endocrinology,Private,Semi-Urban,137.04919780426792,0.0073985281923795165,0.9315614423685071,2,0,138.3514369170904
3004,Endocrinology,Private,Rural,84.33212757085427,0.3485675066807289,0.10866589673113913,4,1,93.63746692285052
3005,Neurology,Academic,Rural,114.28608081422034,0.6074358208951647,0.05047901302713509,4,1,113.89935697635495
3006,Neurology,Private,Rural,99.0760033849747,0.9519119500446703,0.8892651548249475,7,1,98.07032250385149
